"","logFC","logCPM","PValue","FDR","sig"
"ADAMTS6",-0.576804207569385,4.14136162961569,0.821121522769068,1,"None"
"DLGAP2",-0.568363297201169,4.10824645063947,0.821121522769068,1,"None"
"FAM90A1",-0.566969235653032,4.12595903090587,0.821121522769068,1,"None"
"ZNF681",-0.545405596888972,4.13533663208701,0.821121522769068,1,"None"
"CCNJL",-0.53724639504737,4.13607388043316,0.821121522769068,1,"None"
"TMEM74",-0.5349661480322,4.11831871862415,0.821121522769068,1,"None"
"MPO",-0.532489581947136,4.13744574163294,0.821121522769068,1,"None"
"AC053503.6",-0.526270647418557,4.13969814006963,0.821121522769068,1,"None"
"SLC2A9",-0.517482932605713,4.12531758549628,0.821121522769068,1,"None"
"SAP25",-0.517482721695234,4.12288041667271,0.821121522769068,1,"None"
"ATAT1",-0.503282350261733,4.12717777564074,0.821121522769068,1,"None"
"H3C6",-0.492087535097296,4.13637257307734,0.821121522769068,1,"None"
"SLC22A4",-0.486233962250829,4.13837623641563,0.821121522769068,1,"None"
"GAS2L3",-0.48243142201448,4.13706294242543,0.821121522769068,1,"None"
"CENPL",-0.477496025007249,4.13801994258675,0.821121522769068,1,"None"
"NKX3-1",-0.466141412137202,4.14490255450383,0.821121522769068,1,"None"
"EFCAB13",-0.437903218387006,4.12654124479765,0.821121522769068,1,"None"
"PTGES3L",-0.437762440387749,4.15356357680832,0.821121522769068,1,"None"
"HLA-F",-0.420673199480381,4.1442180089915,0.821121522769068,1,"None"
"REXO5",-0.409412272791348,4.12526634460155,0.821121522769068,1,"None"
"CFAP99",-0.40042238866595,4.12893379595286,0.821121522769068,1,"None"
"TREX2",-0.400137241586181,4.13715150591537,0.821121522769068,1,"None"
"RAB27B",-0.374180413051661,4.154507677394,0.821121522769068,1,"None"
"CEACAM19",-0.349411790214917,4.11834645103295,0.821121522769068,1,"None"
"CCL5",-0.345392870247058,4.13604586484004,0.821121522769068,1,"None"
"TMEM143",-0.335266204933975,4.1505357798828,0.821121522769068,1,"None"
"RBPMS2",-0.327956779286483,4.16986904531694,0.821121522769068,1,"None"
"LOX",-0.314215134472317,4.13809553058122,0.821121522769068,1,"None"
"C4orf50",-0.312007833633208,4.1376290661114,0.821121522769068,1,"None"
"DNLZ",-0.293775645057388,4.16368327374582,0.821121522769068,1,"None"
"C8orf34",-0.285327575228037,4.12537018285628,0.821121522769068,1,"None"
"PYCR3",-0.248896381688339,4.14634750801968,0.821121522769068,1,"None"
"SESN2",-0.24731859277399,4.14185628597574,0.821121522769068,1,"None"
"RARS2",-0.0923639092278922,5.88531442968436,0.821233663849675,1,"None"
"ZNF441",-0.202350824137356,5.34428882943129,0.821746558745028,1,"None"
"TMEM67",-0.171014103099288,5.34012374075567,0.821746558745028,1,"None"
"RNF121",-0.150266988727129,5.34988837907266,0.821746558745028,1,"None"
"NFXL1",-0.145775476195358,5.33498465353194,0.821746558745028,1,"None"
"ZNF507",-0.127955805611463,5.34762799934549,0.821746558745028,1,"None"
"ESF1",-0.127399763874129,5.34172584644682,0.821746558745028,1,"None"
"CYBC1",-0.104470089881298,5.35725290415388,0.821746558745028,1,"None"
"HYOU1",-0.0548351610285167,6.57206874112941,0.821879214466763,1,"None"
"PLSCR1",0.103888638909793,5.8440724410834,0.822433278480558,1,"None"
"FAM76A",0.16186207510821,5.39566404769047,0.822480723648999,1,"None"
"DHX8",0.0921184589269812,5.39683373894643,0.822480723648999,1,"None"
"ARID2",0.0759913321877213,5.38396081399733,0.822480723648999,1,"None"
"NDUFA4",-0.0693244704661478,6.08388594828048,0.823102451042606,1,"None"
"AC019257.8",-0.515927258430111,4.36618335452137,0.82352404923176,1,"None"
"RAB40A",-0.504820193436484,4.33257653071289,0.82352404923176,1,"None"
"PPIH",-0.497493594714755,4.37680871392586,0.82352404923176,1,"None"
"MORN5",-0.450549142357913,4.36493102084531,0.82352404923176,1,"None"
"AC112504.2",-0.441443625882269,4.37398877846382,0.82352404923176,1,"None"
"KCNMB3",-0.406147841505537,4.35733154780243,0.82352404923176,1,"None"
"AQP11",-0.403510623448062,4.37381611276958,0.82352404923176,1,"None"
"S1PR2",-0.402413859344964,4.38302113556203,0.82352404923176,1,"None"
"CCDC71L",-0.399047504956401,4.36850965292088,0.82352404923176,1,"None"
"ZNF396",-0.39683334773576,4.37528004324856,0.82352404923176,1,"None"
"RIBC1",-0.38817073256649,4.35504870053982,0.82352404923176,1,"None"
"AC105001.2",-0.369130432116462,4.37670631404367,0.82352404923176,1,"None"
"NFKBID",-0.368444652193698,4.37632075631183,0.82352404923176,1,"None"
"PTPRH",-0.340143534329605,4.36463749818756,0.82352404923176,1,"None"
"DDX51",-0.323872715166942,4.35732147561817,0.82352404923176,1,"None"
"FBXW8",-0.31339998089704,4.36353034619424,0.82352404923176,1,"None"
"ZNF714",-0.312504383826184,4.37758812641987,0.82352404923176,1,"None"
"ABCF1",-0.312037251203996,4.39069368907075,0.82352404923176,1,"None"
"PGBD5",-0.307217129432733,4.39165403334392,0.82352404923176,1,"None"
"CFAP61",-0.279676191228116,4.36534988210344,0.82352404923176,1,"None"
"MIER2",-0.272550812097463,4.39271685577189,0.82352404923176,1,"None"
"AC012309.1",-0.26801266990001,4.36936344065039,0.82352404923176,1,"None"
"AC069503.2",-0.250341496768305,4.37409546734904,0.82352404923176,1,"None"
"CHST7",-0.20776454621522,4.3690317265011,0.82352404923176,1,"None"
"INCENP",-0.193773181608333,4.39350711114194,0.82352404923176,1,"None"
"IFI27L1",-0.19087598895157,4.38710798412308,0.82352404923176,1,"None"
"SAMD1",-0.14650299484032,4.41175159043903,0.82352404923176,1,"None"
"CREBZF",-0.12142376601875,6.0248127272193,0.823807871677621,1,"None"
"GPBP1",0.0386283555259907,6.80790316025752,0.823864716005872,1,"None"
"NFU1",-0.0667526481371631,6.55602319480932,0.824307643570988,1,"None"
"SGIP1",-0.296891007750003,4.99821638632002,0.824863276971478,1,"None"
"CWF19L1",-0.231943308886561,5.0106290364744,0.824863276971478,1,"None"
"IQCA1",-0.216625085239994,5.00089841982908,0.824863276971478,1,"None"
"CTC1",-0.188918075638398,5.00870943946968,0.824863276971478,1,"None"
"LSM6",-0.175196911586437,5.00550068894097,0.824863276971478,1,"None"
"SP110",-0.167605344713312,5.00981899032344,0.824863276971478,1,"None"
"E4F1",-0.162599563928025,5.00680617186178,0.824863276971478,1,"None"
"PPP1R3E",-0.120092521492491,4.99944674711666,0.824863276971478,1,"None"
"ZNF629",-0.104116321590659,5.03111465080136,0.824863276971478,1,"None"
"AC114982.2",-0.103913058843644,5.0105945174539,0.824863276971478,1,"None"
"ZNF451",0.0801207393334847,6.35523184009838,0.825115663518182,1,"None"
"TUSC3",-0.0581664655726686,7.45862057147147,0.825590938178853,1,"None"
"EIF3J",-0.0583421180145708,6.30912796681228,0.825909812930931,1,"None"
"FKBP3",-0.0765435406562834,6.02246078524364,0.826254534295036,1,"None"
"NUP58",-0.103593290960357,6.70255137636225,0.826459231021662,1,"None"
"PSMA4",-0.165692426037985,5.51355348520948,0.826671567175002,1,"None"
"SACS",-0.142841590529784,5.52101420701375,0.826671567175002,1,"None"
"NCOA3",-0.114333484945138,5.5259736594379,0.826671567175002,1,"None"
"CDC23",-0.113793849605778,5.52069030610672,0.826671567175002,1,"None"
"PHGDH",-0.0915435679407229,5.52172056762814,0.826671567175002,1,"None"
"RDH14",-0.0478066867411582,5.52527485589861,0.826671567175002,1,"None"
"MTX3",0.160023649267201,5.31654470053372,0.826839452068319,1,"None"
"SLC30A7",0.15656076217543,5.33695292411272,0.826839452068319,1,"None"
"RSBN1L",0.12607466540131,5.31893812126147,0.826839452068319,1,"None"
"VPS26C",0.0724835521032205,5.32396058840021,0.826839452068319,1,"None"
"SETD6",0.0617739284169068,5.30816412449079,0.826839452068319,1,"None"
"PRPF38A",0.0463320366305726,5.31006559559851,0.826839452068319,1,"None"
"YARS1",0.079120446929117,5.77570160250862,0.826912740947157,1,"None"
"SPEN",0.0484808054233128,5.77878335241935,0.826912740947157,1,"None"
"CADPS2",0.0419621296727555,5.77591783841616,0.826912740947157,1,"None"
"HDAC8",0.0299907441909584,5.77425730714106,0.826912740947157,1,"None"
"RNF103-CHMP3",-0.0225866718493834,6.6256796392041,0.826927980274132,1,"None"
"CBWD2",-0.103083814885837,6.01023930559854,0.827342529002742,1,"None"
"MFN2",0.072577698001351,6.21343341844067,0.827362485861827,1,"None"
"SLC25A27",0.0618935921880486,5.80387899010205,0.827422124484039,1,"None"
"ENO2",-0.0522168635129507,6.85148059335556,0.828035619839066,1,"None"
"LUC7L",-0.000616338451083856,5.81922170101967,0.828202109986965,1,"None"
"DMTF1",0.0253144230324986,6.29910171186197,0.828224772395409,1,"None"
"SRRM2",0.0594691007593481,7.32071713543269,0.828390466344343,1,"None"
"CRELD2",0.111313606936187,6.61205561967051,0.828501176309788,1,"None"
"VPS54",0.0676637046817197,6.09651434602302,0.828568116695388,1,"None"
"NDRG1",0.0642560528161022,7.19046042961352,0.828987752081573,1,"None"
"PTPRG",-0.153601103838708,5.66854778282678,0.829845049897915,1,"None"
"BMPR1A",-0.123155877716595,5.67909879876281,0.829845049897915,1,"None"
"ZFP90",-0.0996989442602215,5.67227733895743,0.829845049897915,1,"None"
"CETN3",-0.0931972420215166,5.67448138438013,0.829845049897915,1,"None"
"CRYZL1",-0.0833814923601706,5.67022171493442,0.829845049897915,1,"None"
"GRK2",-0.0288319694337372,5.67438587614233,0.829845049897915,1,"None"
"NPTX1",-0.721727755315213,4.14532853830192,0.830140541050126,1,"None"
"CCT8",-0.0486083825712954,7.51199086111817,0.83046157381449,1,"None"
"PACS2",0.144975787488647,5.44633515758285,0.830489490305475,1,"None"
"SNW1",-0.0480049182856868,6.31456305342687,0.830523907990843,1,"None"
"MARK3",0.0455427335700036,6.11852773709118,0.830552945330392,1,"None"
"TACC1",-0.0693782731272753,6.12670244989382,0.831007580037424,1,"None"
"EGLN1",0.113739560350733,6.30106469146109,0.831065881695567,1,"None"
"IDH2",0.184550550265745,5.24688216672109,0.831296210113031,1,"None"
"ABR",0.156709470166417,5.24780908610709,0.831296210113031,1,"None"
"AREL1",0.105534838985703,5.24266687701885,0.831296210113031,1,"None"
"INIP",0.0938530964135506,5.24911093344592,0.831296210113031,1,"None"
"EXTL2",0.0695605740730735,5.24870610102312,0.831296210113031,1,"None"
"PLCB4",0.0543370577638598,5.20925743423205,0.831296210113031,1,"None"
"SPATA6L",0.0169028891671766,5.22800228761856,0.831296210113031,1,"None"
"METTL17",0.0157066696140019,5.21826909214976,0.831296210113031,1,"None"
"GPAA1",0.174426796035239,5.7375695426279,0.831520615864314,1,"None"
"AP3M1",0.0824653038448622,5.73800860914291,0.831520615864314,1,"None"
"EFHC1",0.0514376769710981,5.86947400566497,0.83154866036167,1,"None"
"GPX3",0.0867167183821882,8.7818699861175,0.831642654430712,1,"None"
"POLB",-0.131008541598965,5.81504111286695,0.831859956342362,1,"None"
"ATG4B",-0.120123654782695,5.80945635888719,0.831859956342362,1,"None"
"CCDC82",-0.107472649675664,5.81490680729782,0.831859956342362,1,"None"
"HERC3",-0.102973916169342,5.80821342703173,0.831859956342362,1,"None"
"FMC1-LUC7L2",-0.0820589397900251,6.94840786793088,0.832270769741286,1,"None"
"RPL37",-0.0828844951518802,6.3139890818666,0.832604997982675,1,"None"
"H4C1",0.253672370723688,5.05437134089366,0.832906157794072,1,"None"
"RBM17",-0.129827952608386,5.93496112504938,0.833071005754126,1,"None"
"KCTD2",-0.0771534170111107,5.94120378876248,0.833071005754126,1,"None"
"RAB2B",-0.0715064749041658,5.94585278985569,0.833071005754126,1,"None"
"DCP1A",-0.142349708376719,5.23147971011394,0.833296225644653,1,"None"
"AL133353.2",-0.137520076685437,5.2199949523588,0.833296225644653,1,"None"
"MYO9B",-0.132317237785164,5.22390714796731,0.833296225644653,1,"None"
"DLG3",-0.130614801900333,5.22459642808983,0.833296225644653,1,"None"
"GTF2E2",-0.117521559476774,5.22000141987458,0.833296225644653,1,"None"
"ZNF260",-0.11647696875497,5.22478145487157,0.833296225644653,1,"None"
"LANCL2",-0.0636420699241945,5.23365830652485,0.833296225644653,1,"None"
"ATMIN",-0.0460430128049162,6.32513978092283,0.833496620646147,1,"None"
"ERF",-0.103389079826471,5.8177509397292,0.83406743187668,1,"None"
"SPRY2",-0.31140762999535,5.23284344596697,0.834649260100647,1,"None"
"AC022414.1",0.159540055363063,5.21581265208642,0.834701930634295,1,"None"
"ADAM20",-0.680580896145646,4.10812777911589,0.834974334465336,1,"None"
"EIF2S3",-0.0551912152931479,6.65122526447452,0.83552160869901,1,"None"
"STAM",0.156515078828275,5.17315474707254,0.835851978441405,1,"None"
"PM20D2",0.137275419307944,5.16797772068299,0.835851978441405,1,"None"
"WIPF2",0.123331207864463,5.16789149428747,0.835851978441405,1,"None"
"YIPF1",0.119129823862012,5.17807633092915,0.835851978441405,1,"None"
"UEVLD",0.114822966153329,5.17198238211737,0.835851978441405,1,"None"
"KLHL5",0.111670297754324,5.16002157944693,0.835851978441405,1,"None"
"NCAPD3",0.0822759405004548,5.16585243963119,0.835851978441405,1,"None"
"CTTNBP2NL",0.0666221371385848,5.16884179590836,0.835851978441405,1,"None"
"FAM135A",0.0223410431486561,5.14585341627119,0.835851978441405,1,"None"
"SGPL1",0.117919611973882,5.67262572653105,0.836267517987387,1,"None"
"EXOC1",0.11763364261656,5.66974086117051,0.836267517987387,1,"None"
"BRD7",0.0763733705828613,5.67152154357582,0.836267517987387,1,"None"
"SLC35E2B",0.0747758828297147,5.67567830687191,0.836267517987387,1,"None"
"OTUD4",0.0434021939146604,5.67194656072692,0.836267517987387,1,"None"
"DMTN",0.16854719749565,5.99022108436643,0.836299616889853,1,"None"
"TPPP3",0.106573515966788,5.79245952541815,0.836438808795198,1,"None"
"TEFM",-0.210419213546593,4.86652241460648,0.836452271619655,1,"None"
"POLG",-0.210099562717407,4.86128235500666,0.836452271619655,1,"None"
"ENTR1",-0.191454294548628,4.84804381109213,0.836452271619655,1,"None"
"ELMOD3",-0.171809650279254,4.86572430433181,0.836452271619655,1,"None"
"VPS33B",-0.155020203101474,4.87265602793579,0.836452271619655,1,"None"
"SLC66A1",-0.149549035462635,4.87310128474819,0.836452271619655,1,"None"
"HDHD5",-0.123009116233462,4.88966510770986,0.836452271619655,1,"None"
"ZNF282",-0.103150737859232,4.87570587905184,0.836452271619655,1,"None"
"TRIM65",-0.0816196033593044,4.87666795012139,0.836452271619655,1,"None"
"WDR61",0.100934012845909,6.52669739399744,0.837111158308569,1,"None"
"KDM1A",0.07458925160915,6.48317837851301,0.837510329856922,1,"None"
"DYNC1H1",-0.0420981069264991,7.6595877105633,0.837781610693133,1,"None"
"ANKZF1",-0.263582492607315,5.38606894645639,0.838313624293313,1,"None"
"ERVK3-1",-0.193041615985826,5.40760404255466,0.838313624293313,1,"None"
"FAM98B",-0.0759457770669534,5.41298716787838,0.838313624293313,1,"None"
"DCAF11",-0.0727771222249722,5.41780108982325,0.838313624293313,1,"None"
"AFF4",0.0511291488015818,7.27585298242269,0.83851756550164,1,"None"
"ELN",-0.313114122628971,4.75729440235351,0.839470903312741,1,"None"
"PAIP1",0.102722695657408,6.45518555345505,0.839513186926066,1,"None"
"ATP5MC3",-0.0567139829029331,6.35139671293912,0.839715236886952,1,"None"
"UBA6",-0.112932233777609,6.23716348340904,0.840009114645259,1,"None"
"BANP",0.179430910960767,5.07067434815198,0.840505192724951,1,"None"
"NDUFV3",0.162021367735609,5.07488091441556,0.840505192724951,1,"None"
"LRRC6",0.136579712627296,5.077725424694,0.840505192724951,1,"None"
"SRFBP1",0.1030894156745,5.07592379885432,0.840505192724951,1,"None"
"MSH6",0.073293804514415,5.08505850375852,0.840505192724951,1,"None"
"TBK1",0.0722825898328039,5.05595233789538,0.840505192724951,1,"None"
"SFI1",0.049452857158256,5.06207796568343,0.840505192724951,1,"None"
"CCDC14",0.0490539899216308,5.058318646141,0.840505192724951,1,"None"
"SETD5",0.0484212433844689,6.43676741002666,0.840994320013859,1,"None"
"SEPHS1",0.112064631481003,5.62034615499185,0.84116561855778,1,"None"
"ZBTB44",0.0858837181685776,5.61028791996764,0.84116561855778,1,"None"
"XPA",0.0762402895005983,5.6129072669104,0.84116561855778,1,"None"
"ZNF397",-0.170346132323179,5.5759333667957,0.841342384540111,1,"None"
"NUP88",-0.113683417768525,5.57399229465133,0.841342384540111,1,"None"
"KNDC1",-0.0248926697737454,5.58591509379794,0.841342384540111,1,"None"
"CAMTA1",0.110826877903012,5.96949647218135,0.841388323437019,1,"None"
"TALDO1",-0.00936547270890945,6.66068216886841,0.841714324824237,1,"None"
"IFT81",0.0606898712647083,6.00617922490808,0.842105385997587,1,"None"
"PLPP1",-0.125937806634601,4.9928486939264,0.842323081048662,1,"None"
"GLIS3",-0.269823610287539,4.73710619187542,0.842613327638988,1,"None"
"CAPN7",-0.0851358648498041,6.50937661826054,0.84309049177864,1,"None"
"MIDEAS",-0.130695888240751,5.72699179725403,0.843113808660829,1,"None"
"CEP70",-0.0890364007640034,5.72807485593809,0.843113808660829,1,"None"
"WDTC1",-0.0482678065438463,5.73850455848055,0.843113808660829,1,"None"
"DMXL1",0.0895400146773176,5.99825771464748,0.843137548506295,1,"None"
"NOMO3",-0.0887927942212132,5.57721530336171,0.843337094319457,1,"None"
"CALM2",-0.0580593596529451,10.0295007692573,0.84355608282215,1,"None"
"TNFSF10",0.139868919890759,5.4485223755148,0.844062511834184,1,"None"
"AC084756.2",-0.0861104024245476,5.98546115784638,0.844384644830097,1,"None"
"UTY",-0.189400969066439,4.5537591385866,0.844437538868173,1,"None"
"MGMT",0.17860196645768,5.00548146160682,0.845249768554771,1,"None"
"PXYLP1",0.167058540488953,4.9896889608574,0.845249768554771,1,"None"
"C16orf70",0.115824981054666,5.00385834733561,0.845249768554771,1,"None"
"DPH6",0.102371079888911,4.99225339193437,0.845249768554771,1,"None"
"AMBRA1",0.100447174623417,4.98755452477044,0.845249768554771,1,"None"
"ATG14",0.0674144857061822,4.98048774421741,0.845249768554771,1,"None"
"KDM1B",0.063850639839212,4.99328202453455,0.845249768554771,1,"None"
"MAGI1",0.042018649906881,4.9754338539223,0.845249768554771,1,"None"
"SLC38A2",0.0288282088788359,6.92978625089447,0.845254060456013,1,"None"
"STK17B",0.134422270391561,5.24411670061819,0.845385346664373,1,"None"
"ATAD2",-0.284290642330573,5.08355034716533,0.845771721509242,1,"None"
"THAP2",-0.244489178031702,5.0850896879556,0.845771721509242,1,"None"
"TNRC6C",-0.212647208687595,5.08532768172607,0.845771721509242,1,"None"
"HPS5",-0.180517664231071,5.09564999974768,0.845771721509242,1,"None"
"VRK1",-0.165315645068322,5.08981621580949,0.845771721509242,1,"None"
"LIG3",-0.155681588304011,5.08939109670363,0.845771721509242,1,"None"
"CBX7",-0.152788506730774,5.10334260988537,0.845771721509242,1,"None"
"RSAD1",-0.147588398870445,5.11253819391818,0.845771721509242,1,"None"
"NIF3L1",-0.118616329073364,5.09555606071517,0.845771721509242,1,"None"
"MPPE1",-0.088558042223357,5.1076868034966,0.845771721509242,1,"None"
